,PCA 1,PCA 2,PCA 3,PCA 4,PCA 5,PCA 6,PCA 7,PCA 8,PCA 9,PCA 10,PCA 11,PCA 12,PCA 13,PCA 14,PCA 15,PCA 16,PCA 17,PCA 18,PCA 19,PCA 20,Grupo
40,0.010371406569806754,0.24149568778577357,0.053481686539374476,-0.017993224275269917,-0.034373633360761845,-0.034236243864707125,0.0043004354368159775,-0.0963991240193676,-0.01125331637701673,-0.0309155559692632,0.018895022876822844,0.03918433119770696,0.13299055884072572,-0.002001663464890156,0.036280758891456315,0.10499261656185928,0.049864266995214464,0.03168397709684792,0.05233980503028702,-0.04057048854599255,28
41,-0.04564354937567309,-0.1358889463262404,-0.0011004230259929093,-0.0008678154657585751,-0.04035964338069548,0.020550899137477586,0.1496786137756403,-0.022835500695826898,-0.10718751293723733,0.05560207874798969,0.007671573086462722,-0.09759483310287766,0.10138968408637129,-0.011401037300376738,-0.09162614533070623,-0.007669949599049163,-0.06456756040620033,0.00961842361173546,0.03675315365325932,-0.009865518208476075,50
42,0.014410119837666106,-0.034311980938542784,0.12014733088391383,0.26726190638786634,0.008695136643225423,0.001717239668264512,-0.09287637689988666,-0.0007718108926028946,-0.07104430939690858,0.04189034353909192,0.06682297208157882,-0.05659708829386269,-0.045369684049484854,0.09182094697877129,0.021660536486133312,-0.030906260816919044,0.030255468928434406,-0.006359641296417264,0.033795047118861075,0.15721678974675335,5
43,-0.046336711038879694,0.24345263770221534,-0.10498958218001489,-0.05628812660890824,-0.00640567536425994,-0.06536529673165953,-0.08086779651426748,-0.1365819319038575,-0.004811688136610972,-0.01609969448385476,0.008617294861542897,0.06374467286770635,0.09266218533424316,-0.021069373171131184,0.09781438564447895,0.08861311928245759,-0.001875211970290264,0.02048331935359704,0.024789247064289383,-0.015474061024974728,36
44,-0.04633174820722252,-0.01891032989892679,-0.06807686704040672,0.11245187026795969,-0.1809451899621562,-0.0032399228319138847,0.0747115860517492,-0.07732759593400663,-0.009430652750791127,-0.05300111026160658,0.005454330561457977,-0.05928000225815986,0.03506115390264378,0.06175359214663153,-0.002461233323542973,-0.0034425114847522883,0.039935747565603225,-0.03263799833944822,0.02558706512438406,0.1284340293150624,29
45,-0.024955322077256422,-0.11523250520457151,0.018662086561455543,0.04122561399590511,-0.1644434799035459,-0.02012970213513969,0.10423573326284945,-0.011310466661330433,-0.08839862524070198,0.01238297669662122,0.07930425341004481,-0.03017305226788442,0.09680289568437653,0.02169932035740402,-0.011144426817604393,-0.04553195059107961,0.04415266183426827,0.01773480799887284,0.014930797893515136,0.1678578713257316,29
46,-0.03494648566506715,-0.15653403191559528,0.04674655674446669,4.6249271327716856e-05,0.07131510918530988,0.08351661328540089,0.032991362243458666,0.016944716834616118,0.029632101084104405,-0.1581376340042687,0.050408139443231394,0.030325961320373213,0.05337537293193841,0.012130997385188757,-0.0888254122853168,0.1456499162054306,0.02747502864656505,-0.14950057074698112,0.054932065787603214,0.026333917661688692,20
47,-0.10228079779701149,0.25465811056018967,-0.13100968834619883,0.036824415460433385,0.002754979870636731,-0.03370556231992302,0.031691565829319875,-0.006687911043485656,-0.025522457235099726,-0.03988515250005694,-0.009099637399160514,0.07999927911365641,-0.004023355579167823,0.030291800537137387,0.025679940581433205,0.010168074254324873,0.02895768535954533,0.017064734746389476,-0.0720657036700238,0.0024350992012837523,39
48,-0.06271754087188704,-0.07872422755139415,-0.05972396436969697,-0.07215231912895692,-0.12553418908281552,-0.13629268698367905,-0.23999960983998994,-0.029956537083502394,0.020801686654542108,-0.016872767479528386,-0.014401892919226814,0.02484909268889008,0.010086691699620377,0.029682148606303946,0.049450237767744334,0.010644438489807154,-0.06494535994360877,0.02731599419281455,0.0030485454013972238,-0.07449841430145904,53
49,-0.059606255464631566,-0.057690464085374094,0.08549973536601785,-0.01008880802452719,-0.11418942516970944,-0.17934846570740187,-0.1529658406349984,-0.0223605167817309,0.055214625424396896,-0.002700386630458046,-0.0269605180597461,0.01799226390647655,0.039693238718327264,-0.007401048627237836,0.0025877683360076096,-0.01215779242380667,-0.011197453093983387,0.00994168900879982,0.019947453549617737,-0.04732311362745537,37
50,-0.06190292690788974,-0.1686144579520993,-0.016899975402398074,0.06384494147936677,0.022318871400119757,0.07418326812074154,0.0627357700632859,-0.11423251857200653,0.11235208677413033,0.02746223044433662,0.03612904315818421,0.0646980228534198,0.05485168031426957,0.10052310927365583,-0.1444218013466823,0.11548543602873995,0.07866980536439845,-0.0940495192636435,0.029233409541876483,0.00398771179577086,20
51,-0.04034768778718956,0.21823121220326566,-0.07677982998916333,0.06907486395194984,-0.1306735937468539,-0.005332275917241717,0.11022942966816708,0.052336458598834235,-0.1727105131927927,0.0032082537317023696,0.04510927519021146,0.037399185087274925,0.047873512603499785,-0.018213774778618904,-0.08205303923085068,0.011344932646247686,0.061413405639273666,0.0676314289737936,-0.10390809733931652,-0.017209821764925276,55
52,-0.04947437689129748,0.23349022970982425,-0.08794271617642678,0.007860092636258446,0.09773588304639969,-0.09146740931245899,0.07676861700839427,0.18971772409310475,0.09499427512334625,0.03393383299303736,0.006994889998213148,-0.060359392464017635,-0.0033258590668533224,0.00877724419785363,-0.07774457803309268,-0.08376062457070156,-0.04372686153346095,-0.015726918493154073,0.1106608404862876,-0.0516636098077635,25
53,-0.037778180296011134,-0.13392284962116205,-0.06130771004432018,-0.051777839494878915,-0.05735464439238469,0.08663664180294355,0.0012529773227568071,0.12180324893828229,-0.034213161408031184,-0.1472206242373948,0.03779302278957397,0.0175146392847375,0.05007940047721415,-0.040223109996318715,0.022711643610916887,0.07896414947473022,-0.10442042863588367,-0.00012014675845911233,-0.05501260436254466,-0.056158752672291715,30
54,-0.058168902684495156,-0.15755247325217772,0.07934208394775001,0.06869104074579753,-0.20172861545053106,-0.1366080136938864,-0.06488980925936973,0.011253252802754559,0.014583409714814246,-0.012076796401933597,0.007770252417753711,0.03703856699261642,0.01983156327199975,0.01049482434660807,-0.04424772471942817,-0.04189637694500823,0.0045712928399326905,0.0116649471814345,-0.026992833891677264,-0.06342656033336314,10
55,-0.006228895661883459,-0.17318294668799644,0.0816386267540191,0.06146246642275143,-0.07945226000162944,-0.1251669397719391,-0.028390924471965222,-0.006752219625153174,0.080318358893335,-0.06987908612981548,0.022633126705770525,0.07192563077108247,0.048012819991372774,0.01840020765881114,-0.0037045084906198655,-0.05799818487044555,0.015116409503329655,0.03818768760485105,-0.005316118880594399,-0.03707755562474901,40
56,-0.06923429743346185,-0.11502327313430417,-0.06273725687697787,0.018933803256625522,-0.06099547064834665,0.023947940296451933,0.17191240598078059,-0.006513422384409107,-0.09195557625366517,0.05955582733452997,0.032333768282252824,-0.07162644095595731,0.0564567887382339,0.04465080074892804,-0.04646624444747232,-0.027064101702629215,0.011605873810333041,0.01120504161519831,0.005102876673091223,-0.0007516552853694974,50
57,0.026122675805492643,0.11192552406617112,0.21453057693072547,-0.18130055396817482,-0.09926753116891596,0.1885116806782942,-0.06698432253841538,-0.09441555825496856,0.04728299445785876,-0.005336282064844139,0.007781609872658057,-0.05212904770433929,0.006440325688263131,0.0387794642556122,-0.08398741562397966,-0.017326277841546753,-0.045990829295186046,-0.023388934367779453,-0.03863429423628353,0.05690321633685155,45
58,-0.05708429982196871,-0.1389501243825636,-0.02197171657074815,-0.04248919696301414,-0.010885526480108714,-0.00958844032193264,-0.07797112615799907,0.024443671597410028,-0.002431883912073817,-0.13280974436119447,0.054547470042501905,0.012990176753667966,0.05833709740501572,-0.008270084770532569,0.008912336636009403,0.03353769468622317,-0.04560455049531185,-0.07181183771916287,0.07026476936035372,0.11092594242048948,6
59,0.08272040280900488,0.040022529485463185,0.14892735989486922,0.1484073345440334,0.03138672374950967,0.1534214393615096,-0.04599947050142982,0.05732002524198827,-0.061699643451420476,0.08962100749352594,-0.14853851479798583,0.06052772634909486,-0.044560512619950324,0.06486853867449671,0.021855900528284664,-0.006250268479413224,0.05399097909043017,0.02345133739970463,0.027577564066272656,-0.07335092890542956,27
60,0.10587384541572366,-0.05797346824983122,0.12550184584882293,0.09140846223906429,0.12062322042546786,0.129503557089689,-0.05030792577302283,0.15721222000014,-0.057466743923798656,0.027879820505778922,-0.16234697693560693,-0.0006113141485935698,-0.02886720571498502,-0.055513756227607645,-0.009248944448201863,0.10936332868027952,0.04454794384639828,0.08576441750810408,-0.0008402080579014984,-0.011065051941604153,12
61,-0.02487919316398311,0.32523091802868953,-0.09803895932237391,0.0882992115052971,-0.03376097557165449,-0.044050191775271204,0.075303035968164,0.04618941008878938,-0.046334028378767544,-0.02899260191073921,0.05344470145341808,0.04643753790524708,0.0565511797330945,0.02357258897638458,-0.021793872009357087,0.032747346583523046,0.0650756048489514,-0.007952449839925456,-0.12621535815953347,-0.00876171978093552,39
62,0.5710706522783273,-0.048135532712460474,-0.21444062092458654,0.02955612908293215,-0.028672502083557625,-0.049457306135905245,0.04858510193783013,-0.1487324706603153,0.054295074754537175,-0.022901054106979842,0.20233522852674402,-0.1480917919996545,-0.03870397504045187,-0.04366741804719005,-0.04069263478940347,-0.04481746787587741,0.055501341848713144,0.12774794047210264,-0.11611646384978615,0.02090876869415336,11
63,0.07051576839509005,0.1293332723375267,0.25618288368659015,-0.2276602530980898,-0.08735813578340113,0.20436904772564898,-0.06053150024070954,-0.04512095591511828,0.1039968714044157,-0.015820405727237405,-0.014544463047821208,-0.027381972016500083,-0.05209986517853844,0.09031793982602071,-0.00841127396420108,-0.009950900785195085,0.006441246618363408,0.04870128301297981,0.02093777752799774,-0.013891391639331748,8
64,0.0802046726830288,0.09189661703931477,0.2329994091504723,-0.2165970112118695,-0.058280066776072524,0.13707404691573288,-0.013446777267501746,0.05526519675549284,0.13921915262691556,0.02181046052579887,-0.028261326415030895,-0.031642440217466275,-0.11770451263469514,0.04482551657819405,0.012571530973508006,0.006595101239694483,-0.0026667687063241154,0.01974604216994428,-0.05773235563397371,0.020854435863153185,45
65,-0.012472181543546757,-0.08281969877463842,0.08219886172492863,0.040459917176426455,-0.15616506324526228,-0.06823288549985779,0.09638950225370525,-0.00751739672397545,-0.10158982611338165,0.007849626248373438,0.07649556784927888,-0.0069211818696401995,0.08106585004526265,0.004914106274888524,-0.026082133229267286,-0.018415994112043695,0.046946943334175664,0.0015642483375915305,0.04489563929412414,0.19349466457428516,29
66,-0.08527710663630261,-0.1129741321283511,-0.025497497969057637,-0.00818860633922922,-0.04254811743250941,-0.0646249958991695,-0.0690182256764536,-0.054997479931255554,0.022861572855011055,0.022519188303944074,-0.029371393631231122,-0.050327320322984946,0.09282536384449033,-0.08437804349253449,0.05163623279682307,-0.03860604349542201,-0.09281335702967206,0.05051069947989533,-0.03587125280041808,-0.011805250103958036,16
67,-0.07333589628767778,-0.07054575529971698,0.03318752096973763,-0.0012643881157454876,0.003921226479837289,-0.06944502114628082,-0.0005018322700647992,-0.07194923821437081,0.008659396244264072,0.03953333915127044,-0.031588686699094946,-0.05999026506194083,0.11076424590814594,-0.10696092016966328,0.04341742370396981,-0.03238347114744029,-0.06394303210528564,0.045807722768874896,-0.010265149462642627,0.02951292625811571,16
68,-0.03106805933238199,-0.12397093507107979,-0.011306265429963349,-0.04314369101042851,-0.046087931812098186,0.042426861828500605,0.006783368645896862,0.1356500049981783,-0.026253729264785718,-0.13963905430083753,0.029613398611150227,0.01862026670436293,0.05598895219566209,-0.04842232492157741,-0.0020595023497634616,0.09601738193522698,-0.11215199937093843,0.0034368951894694615,-0.037267800565312884,-0.04576096984312029,30
69,-0.027924947439361646,-0.06496148414249595,-0.06412289145771083,-0.049296397525522236,0.1667613121649013,0.04076052514736523,0.08398219821363662,0.15410071771436198,0.0021767231088265465,-0.21989818248340018,0.002017594696184098,-0.0637025338276043,0.043753077881152444,-0.04014304362806583,-0.03938683077502296,-0.016696722490929603,-0.0975424475723934,-0.06067953754113362,-0.05034549984225139,0.04062630437638748,42
